"_source/@timestamp","_source/netflow/tcp_flags","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/in_bytes","_source/netflow/l4_dst_port","_source/netflow/ipv4_src_addr","_source/netflow/in_pkts","Anomaly"
2018-04-05 14:33:01,27,22,"192.168.1.102",3173,35904,"192.168.1.108",25,0
2018-04-05 14:33:01,27,22,"192.168.1.102",3173,35910,"192.168.1.108",25,0
2018-04-05 14:33:01,27,35910,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:33:01,27,35912,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:34:01,27,22,"192.168.1.102",3173,35926,"192.168.1.108",25,0
2018-04-05 14:34:01,27,35934,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:34:01,0,51495,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 14:30:01,27,22,"192.168.1.102",3173,35836,"192.168.1.108",25,0
2018-04-05 14:30:01,27,22,"192.168.1.102",3173,35842,"192.168.1.108",25,0
2018-04-05 14:30:01,27,35850,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:30:01,27,35852,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:26:01,27,22,"192.168.1.102",3173,35750,"192.168.1.108",25,0
2018-04-05 14:26:01,27,22,"192.168.1.102",3173,35738,"192.168.1.108",25,0
2018-04-05 14:26:01,27,35738,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:26:01,27,35752,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:28:01,27,35780,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:28:01,27,35788,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:28:01,27,35784,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:34:01,27,22,"192.168.1.102",3173,35942,"192.168.1.108",25,0
2018-04-05 14:40:01,27,36080,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:40:01,27,22,"192.168.1.102",3173,36074,"192.168.1.108",25,0
2018-04-05 14:40:01,27,36084,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:40:01,0,53,"192.168.1.111",113,56689,"8.8.8.8",1,0
2018-04-05 14:40:01,0,53,"192.168.1.111",113,56689,"192.168.1.1",1,0
2018-04-05 14:40:01,0,0,"8.8.8.8",141,771,"192.168.1.111",1,0
2018-04-05 14:38:01,27,22,"192.168.1.102",3173,36022,"192.168.1.108",25,0
2018-04-05 14:38:01,27,36034,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:38:01,27,22,"192.168.1.102",3173,36024,"192.168.1.108",25,0
2018-04-05 14:38:01,27,36026,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:38:01,27,36042,"192.168.1.108",2326,22,"192.168.1.102",18,1
2018-04-05 14:35:01,27,35968,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:35:01,27,22,"192.168.1.102",3173,35956,"192.168.1.108",25,0
2018-04-05 14:35:01,27,35954,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:35:01,27,35956,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:35:01,27,35974,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:37:01,27,22,"192.168.1.102",3173,36000,"192.168.1.108",25,0
2018-04-05 14:37:01,27,22,"192.168.1.102",3173,36010,"192.168.1.108",25,0
2018-04-05 14:37:01,27,36002,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:37:01,27,36016,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:36:01,27,22,"192.168.1.102",3173,35982,"192.168.1.108",25,0
2018-04-05 14:36:01,27,35996,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:36:01,27,22,"192.168.1.102",3173,35996,"192.168.1.108",25,0
2018-04-05 14:36:01,27,22,"192.168.1.102",3173,35986,"192.168.1.108",25,0
2018-04-05 14:36:01,27,35976,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:39:01,27,36056,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:46:01,27,36216,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:46:01,27,45966,"54.236.121.227",2829,443,"192.168.1.108",11,0
2018-04-05 14:46:01,27,36236,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:46:01,27,36238,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:46:01,0,53,"192.168.1.108",1034,35240,"192.168.1.1",6,0
2018-04-05 14:46:01,27,22,"192.168.1.102",3173,36232,"192.168.1.108",25,0
2018-04-05 14:46:01,27,36234,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:49:01,27,36304,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:49:01,27,36308,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:49:01,27,36292,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:49:01,27,22,"192.168.1.102",3173,36304,"192.168.1.108",25,0
2018-04-05 14:49:01,27,22,"192.168.1.102",3173,36302,"192.168.1.108",25,0
2018-04-05 14:49:01,27,22,"192.168.1.102",3173,36294,"192.168.1.108",25,0
2018-04-05 14:49:01,27,36310,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:48:01,0,53483,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 14:48:01,27,22,"192.168.1.102",3173,36270,"192.168.1.108",25,0
2018-04-05 14:48:01,27,36272,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:48:01,27,36274,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:48:01,27,22,"192.168.1.102",3173,36282,"192.168.1.108",25,0
2018-04-05 14:41:01,27,36106,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:41:01,27,36096,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:41:01,27,36104,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:41:01,27,36114,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:41:01,27,36112,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:41:01,27,22,"192.168.1.102",3173,36112,"192.168.1.108",25,0
2018-04-05 14:41:01,27,22,"192.168.1.102",3173,36098,"192.168.1.108",25,0
2018-04-05 14:47:01,27,443,"192.168.1.108",4688,55966,"52.20.33.29",20,0
2018-04-05 14:47:01,27,36250,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:47:01,27,22,"192.168.1.102",3173,36260,"192.168.1.108",25,0
2018-04-05 14:47:01,27,22,"192.168.1.102",3173,36248,"192.168.1.108",25,0
2018-04-05 14:47:01,27,22,"192.168.1.102",3173,36262,"192.168.1.108",25,0
2018-04-05 14:44:01,27,36178,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:44:01,27,36176,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:44:01,27,22,"192.168.1.102",3173,36188,"192.168.1.108",25,0
2018-04-05 14:44:01,27,22,"192.168.1.102",3173,36182,"192.168.1.108",25,0
2018-04-05 14:45:01,27,36208,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:45:01,27,22,"192.168.1.102",3173,36192,"192.168.1.108",25,0
2018-04-05 14:45:01,27,22,"192.168.1.102",3173,36204,"192.168.1.108",25,0
2018-04-05 14:42:01,27,22,"192.168.1.102",3173,36134,"192.168.1.108",25,0
2018-04-05 14:42:01,27,36130,"192.168.1.108",2326,22,"192.168.1.102",18,1
2018-04-05 14:43:01,27,22,"192.168.1.102",3173,36150,"192.168.1.108",25,0
2018-04-05 14:43:01,27,22,"192.168.1.102",3173,36154,"192.168.1.108",25,0
2018-04-05 14:55:01,0,35240,"192.168.1.1",118,53,"192.168.1.108",2,0
2018-04-05 14:55:01,0,68,"192.168.1.1",328,67,"192.168.1.108",1,0
2018-04-05 14:55:01,27,22,"192.168.1.102",3173,36446,"192.168.1.108",25,0
2018-04-05 14:55:01,27,22,"192.168.1.102",3173,36452,"192.168.1.108",25,0
2018-04-05 14:55:01,27,36440,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:55:01,0,53,"192.168.1.108",291,35240,"192.168.1.1",2,0
2018-04-05 14:55:01,27,36448,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:54:00,27,22,"192.168.1.102",3173,36408,"192.168.1.108",25,0
2018-04-05 14:54:00,27,22,"192.168.1.102",3173,36420,"192.168.1.108",25,0
2018-04-05 14:54:00,27,22,"192.168.1.102",3173,36426,"192.168.1.108",25,0
2018-04-05 14:54:00,27,22,"192.168.1.102",3173,36414,"192.168.1.108",25,0
2018-04-05 14:54:00,27,36426,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:54:00,27,36412,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:54:00,27,22,"192.168.1.102",3173,36424,"192.168.1.108",25,0
2018-04-05 14:54:00,27,36428,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:54:00,27,22,"192.168.1.102",3173,36428,"192.168.1.108",25,0
2018-04-05 14:50:01,0,53164,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 14:50:01,27,22,"192.168.1.102",3173,36328,"192.168.1.108",25,0
2018-04-05 14:50:01,27,22,"192.168.1.102",3173,36316,"192.168.1.108",25,0
2018-04-05 14:50:01,27,22,"192.168.1.102",3173,36330,"192.168.1.108",25,0
2018-04-05 14:50:01,27,36330,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:57:01,27,22,"192.168.1.102",3173,36490,"192.168.1.108",25,0
2018-04-05 14:57:01,27,22,"192.168.1.102",3173,36496,"192.168.1.108",25,0
2018-04-05 14:57:01,27,22,"192.168.1.102",3173,36488,"192.168.1.108",25,0
2018-04-05 14:57:01,27,36492,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:57:01,27,36490,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:57:01,27,22,"192.168.1.102",3173,36486,"192.168.1.108",25,0
2018-04-05 14:57:01,27,22,"192.168.1.102",3173,36484,"192.168.1.108",25,0
2018-04-05 14:52:01,30,40486,"162.125.34.6",2011,443,"192.168.1.108",11,0
2018-04-05 14:52:01,27,36364,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:52:01,27,36380,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:52:01,27,22,"192.168.1.102",3173,36362,"192.168.1.108",25,0
2018-04-05 14:52:01,27,22,"192.168.1.102",3173,36376,"192.168.1.108",25,0
2018-04-05 14:53:01,27,36402,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:53:01,27,22,"192.168.1.102",3173,36390,"192.168.1.108",25,0
2018-04-05 14:53:01,27,22,"192.168.1.102",3173,36400,"192.168.1.108",25,0
2018-04-05 14:53:01,27,36400,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:53:01,27,36388,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:51:01,27,22,"192.168.1.102",3173,36334,"192.168.1.108",25,0
2018-04-05 14:51:01,27,36336,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:51:01,27,36352,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:56:01,27,22,"192.168.1.102",3173,36456,"192.168.1.108",25,0
2018-04-05 14:56:01,27,36474,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 14:56:01,27,22,"192.168.1.102",3173,36474,"192.168.1.108",25,0
2018-04-05 14:58:01,27,22,"192.168.1.102",3173,36504,"192.168.1.108",25,0
2018-04-05 14:58:01,27,22,"192.168.1.102",3173,36516,"192.168.1.108",25,0
2018-04-05 14:58:01,27,22,"192.168.1.102",3173,36520,"192.168.1.108",25,0
2018-04-05 15:02:01,27,22,"192.168.1.102",3173,36606,"192.168.1.108",25,0
2018-04-05 15:02:01,0,53,"192.168.1.111",122,56689,"192.168.1.1",1,0
2018-04-05 15:02:01,27,36614,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:02:01,27,22,"192.168.1.102",3173,36614,"192.168.1.108",25,0
2018-04-05 15:02:01,27,22,"192.168.1.102",3173,36604,"192.168.1.108",25,0
2018-04-05 15:02:01,27,22,"192.168.1.102",3173,36610,"192.168.1.108",25,0
2018-04-05 15:02:01,27,22,"192.168.1.102",3173,36616,"192.168.1.108",25,0
2018-04-05 15:02:01,27,22,"192.168.1.102",3173,36618,"192.168.1.108",25,0
2018-04-05 15:05:01,27,22,"192.168.1.102",3173,36670,"192.168.1.108",25,0
2018-04-05 15:05:01,27,22,"192.168.1.102",3173,36680,"192.168.1.108",25,0
2018-04-05 15:05:01,27,36678,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:05:01,27,36686,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:05:01,27,22,"192.168.1.102",3173,36682,"192.168.1.108",25,0
2018-04-05 15:05:01,27,36676,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:05:01,27,22,"192.168.1.102",3173,36690,"192.168.1.108",25,0
2018-04-05 15:07:01,27,36722,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:07:01,27,22,"192.168.1.102",3173,36726,"192.168.1.108",25,0
2018-04-05 15:07:01,27,22,"192.168.1.102",3173,36734,"192.168.1.108",25,0
2018-04-05 15:07:01,27,36740,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:07:01,27,22,"192.168.1.102",3173,36740,"192.168.1.108",25,0
2018-04-05 15:07:01,27,22,"192.168.1.102",3173,36744,"192.168.1.108",25,0
2018-04-05 15:07:01,27,22,"192.168.1.102",3173,36738,"192.168.1.108",25,0
2018-04-05 15:06:01,27,22,"192.168.1.102",3173,36706,"192.168.1.108",25,0
2018-04-05 15:06:01,27,36718,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:06:01,27,22,"192.168.1.102",3173,36702,"192.168.1.108",25,0
2018-04-05 15:06:01,27,36710,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:06:01,27,22,"192.168.1.102",3173,36694,"192.168.1.108",25,0
2018-04-05 15:06:01,27,22,"192.168.1.102",3173,36700,"192.168.1.108",25,0
2018-04-05 14:59:01,27,22,"192.168.1.102",3173,36528,"192.168.1.108",25,0
2018-04-05 14:59:01,27,22,"192.168.1.102",3173,36546,"192.168.1.108",25,0
2018-04-05 14:59:01,27,22,"192.168.1.102",3173,36542,"192.168.1.108",25,0
2018-04-05 14:59:01,31,37182,"151.101.65.181",1611,443,"192.168.1.108",13,0
2018-04-05 14:59:01,27,22,"192.168.1.102",3173,36550,"192.168.1.108",25,0
2018-04-05 14:59:01,27,22,"192.168.1.102",3173,36532,"192.168.1.108",25,0
2018-04-05 15:00:01,27,22,"192.168.1.102",3173,36564,"192.168.1.108",25,0
2018-04-05 15:00:01,27,22,"192.168.1.102",3173,36556,"192.168.1.108",25,0
2018-04-05 15:00:01,27,36560,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:04:01,27,36664,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:04:01,27,22,"192.168.1.102",3173,36654,"192.168.1.108",25,0
2018-04-05 15:04:01,27,22,"192.168.1.102",3173,36652,"192.168.1.108",25,0
2018-04-05 15:03:01,27,36626,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:03:01,27,36634,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:03:01,27,36624,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:01:01,27,36594,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:01:01,27,36596,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:12:01,0,0,"8.8.4.4",106,771,"192.168.1.111",1,0
2018-04-05 15:12:01,27,22,"192.168.1.102",3173,36852,"192.168.1.108",25,0
2018-04-05 15:12:01,0,53,"192.168.1.108",726,35240,"192.168.1.1",6,0
2018-04-05 15:12:01,0,35240,"192.168.1.1",376,53,"192.168.1.108",6,0
2018-04-05 15:12:01,27,22,"192.168.1.102",3173,36850,"192.168.1.108",25,0
2018-04-05 15:12:01,0,59582,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 15:12:01,27,36864,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:08:01,27,36752,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:08:01,27,22,"192.168.1.102",3173,36758,"192.168.1.108",25,0
2018-04-05 15:08:01,27,22,"192.168.1.102",3173,36752,"192.168.1.108",25,0
2018-04-05 15:08:01,27,22,"192.168.1.102",3173,36764,"192.168.1.108",25,0
2018-04-05 15:08:01,27,22,"192.168.1.102",3173,36760,"192.168.1.108",25,0
2018-04-05 15:08:01,27,36746,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:08:01,27,36762,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:08:01,27,36750,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:08:01,27,22,"192.168.1.102",3173,36766,"192.168.1.108",25,0
2018-04-05 15:08:01,27,36764,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:16:01,0,60067,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 15:16:01,27,36950,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:16:01,27,36952,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:16:01,27,36942,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:16:01,27,22,"192.168.1.102",3173,36956,"192.168.1.108",25,0
2018-04-05 15:10:01,27,22,"192.168.1.102",3173,36804,"192.168.1.108",25,0
2018-04-05 15:10:01,27,22,"192.168.1.102",3173,36792,"192.168.1.108",25,0
2018-04-05 15:10:01,27,22,"192.168.1.102",3173,36798,"192.168.1.108",25,0
2018-04-05 15:10:01,27,36808,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:10:01,27,36790,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:10:01,27,22,"192.168.1.102",3173,36800,"192.168.1.108",25,0
2018-04-05 15:10:01,27,36806,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:11:01,27,36818,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:11:01,27,36830,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:11:01,27,36832,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:11:01,27,36824,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:11:01,27,22,"192.168.1.102",3173,36840,"192.168.1.108",25,0
2018-04-05 15:11:01,27,36822,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:11:01,27,36840,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:09:01,27,36784,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:09:01,27,443,"192.168.1.108",4279,57850,"162.125.34.137",9,0
2018-04-05 15:09:01,30,57850,"162.125.34.137",2131,443,"192.168.1.108",11,0
2018-04-05 15:09:01,27,22,"192.168.1.102",3173,36774,"192.168.1.108",25,0
2018-04-05 15:15:01,27,22,"192.168.1.102",3173,36916,"192.168.1.108",25,0
2018-04-05 15:15:01,27,36918,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:15:01,27,22,"192.168.1.102",3173,36920,"192.168.1.108",25,0
2018-04-05 15:15:01,27,36922,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:14:01,27,22,"192.168.1.102",3173,36906,"192.168.1.108",25,0
2018-04-05 15:14:01,27,36902,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:14:01,27,36908,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:14:01,27,36912,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:13:01,27,22,"192.168.1.102",3173,36886,"192.168.1.108",25,0
2018-04-05 15:13:01,27,22,"192.168.1.102",3173,36872,"192.168.1.108",25,0
2018-04-05 15:13:01,27,22,"192.168.1.102",3173,36882,"192.168.1.108",25,0
2018-04-05 15:13:01,27,22,"192.168.1.102",3173,36868,"192.168.1.108",25,0
2018-04-05 15:17:01,27,36978,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:17:01,0,58675,"91.189.94.4",76,123,"192.168.1.108",1,0
2018-04-05 15:17:01,27,36972,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:17:01,27,36980,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:17:01,27,22,"192.168.1.102",3173,36966,"192.168.1.108",25,0
2018-04-05 15:24:01,27,22,"192.168.1.102",3173,37150,"192.168.1.108",25,0
2018-04-05 15:24:01,27,22,"192.168.1.102",3173,37148,"192.168.1.108",25,0
2018-04-05 15:24:01,27,37140,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:24:01,27,22,"192.168.1.102",3173,37142,"192.168.1.108",25,0
2018-04-05 15:24:01,27,37154,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:24:01,27,22,"192.168.1.102",3173,37154,"192.168.1.108",25,0
2018-04-05 15:21:01,27,37072,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:21:01,27,22,"192.168.1.102",3173,37076,"192.168.1.108",25,0
2018-04-05 15:21:01,27,22,"192.168.1.102",3173,37074,"192.168.1.108",25,0
2018-04-05 15:21:01,27,22,"192.168.1.102",3173,37068,"192.168.1.108",25,0
2018-04-05 15:21:01,27,22,"192.168.1.102",3173,37082,"192.168.1.108",25,0
2018-04-05 15:23:01,27,22,"192.168.1.102",3173,37120,"192.168.1.108",25,0
2018-04-05 15:23:01,27,37108,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:23:01,27,22,"192.168.1.102",3173,37130,"192.168.1.108",25,0
2018-04-05 15:19:01,27,22,"192.168.1.102",3173,37022,"192.168.1.108",25,0
2018-04-05 15:19:01,27,22,"192.168.1.102",3173,37018,"192.168.1.108",25,0
2018-04-05 15:19:01,27,37028,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:18:01,27,22,"192.168.1.102",3173,36994,"192.168.1.108",25,0
2018-04-05 15:18:01,27,22,"192.168.1.102",3173,36996,"192.168.1.108",25,0
2018-04-05 15:18:01,27,22,"192.168.1.102",3173,36990,"192.168.1.108",25,0
2018-04-05 15:20:01,27,37034,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:20:01,27,22,"192.168.1.102",3173,37050,"192.168.1.108",25,0
2018-04-05 15:22:01,27,22,"192.168.1.102",3173,37104,"192.168.1.108",25,0
2018-04-05 15:22:01,27,37106,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:19:01,27,22,"192.168.1.102",3173,37008,"192.168.1.108",25,0
2018-04-05 15:32:01,27,37328,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:32:01,27,22,"192.168.1.102",3173,37328,"192.168.1.108",25,0
2018-04-05 15:32:01,27,22,"192.168.1.102",3173,37330,"192.168.1.108",25,0
2018-04-05 15:32:01,27,37332,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:32:01,0,50737,"239.255.255.250",808,1900,"192.168.1.103",4,0
2018-04-05 15:32:01,27,35670,"217.146.190.232",31534,443,"192.168.1.108",684,0
2018-04-05 15:32:01,27,22,"192.168.1.102",3173,37352,"192.168.1.108",25,0
2018-04-05 15:32:01,27,37346,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:32:01,27,22,"192.168.1.102",3173,37346,"192.168.1.108",25,0
2018-04-05 15:30:01,27,22,"192.168.1.102",3173,37294,"192.168.1.108",25,0
2018-04-05 15:30:01,27,22,"192.168.1.102",3173,37296,"192.168.1.108",25,0
2018-04-05 15:30:01,27,37290,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:30:01,27,37288,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:30:01,27,22,"192.168.1.102",3173,37300,"192.168.1.108",25,0
2018-04-05 15:30:01,27,22,"192.168.1.102",3173,37286,"192.168.1.108",25,0
2018-04-05 15:30:01,27,37286,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:30:01,0,5353,"224.0.0.251",169,5353,"192.168.1.111",1,0
2018-04-05 15:33:01,27,37372,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:33:01,27,22,"192.168.1.102",3173,37354,"192.168.1.108",25,0
2018-04-05 15:33:01,27,37356,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:33:01,27,22,"192.168.1.102",3173,37358,"192.168.1.108",25,0
2018-04-05 15:33:01,27,22,"192.168.1.102",3173,37360,"192.168.1.108",25,0
2018-04-05 15:33:01,27,37368,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:33:01,27,22,"192.168.1.102",3173,37378,"192.168.1.108",25,0
2018-04-05 15:33:01,31,36786,"162.125.18.133",11374,443,"192.168.1.108",19,0
2018-04-05 15:27:01,27,37208,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:27:01,27,22,"192.168.1.102",3173,37214,"192.168.1.108",25,0
2018-04-05 15:27:01,27,37212,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:27:01,27,22,"192.168.1.102",3173,37212,"192.168.1.108",25,0
2018-04-05 15:27:01,27,22,"192.168.1.102",3173,37210,"192.168.1.108",25,0
2018-04-05 15:27:01,27,443,"192.168.1.108",4254,53414,"162.125.32.135",9,0
2018-04-05 15:27:01,27,37222,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:29:01,27,22,"192.168.1.102",3173,37276,"192.168.1.108",25,0
2018-04-05 15:29:01,27,22,"192.168.1.102",3173,37264,"192.168.1.108",25,0
2018-04-05 15:29:01,27,37256,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:29:01,27,37276,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:29:01,27,37270,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:29:01,27,37262,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:29:01,27,37252,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:29:01,27,22,"192.168.1.102",3173,37252,"192.168.1.108",25,0
2018-04-05 15:26:01,27,37186,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:26:01,27,22,"192.168.1.102",3173,37192,"192.168.1.108",25,0
2018-04-05 15:26:01,27,22,"192.168.1.102",3173,37196,"192.168.1.108",25,0
2018-04-05 15:26:01,27,37202,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:26:01,27,37182,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:26:01,27,37196,"192.168.1.108",2310,22,"192.168.1.102",18,1
2018-04-05 15:26:01,27,37204,"192.168.1.108",2310,22,"192.168.1.102",18,1
