"_source/host","_source/@timestamp","_source/netflow/in_pkts","_source/netflow/input_snmp","_source/netflow/output_snmp","_source/netflow/l4_dst_port","_source/netflow/in_bytes","_source/netflow/protocol","_source/netflow/version","_source/netflow/flowset_id","_source/netflow/ip_protocol_version","_source/netflow/ipv4_src_addr","_source/netflow/ipv4_dst_addr","_source/netflow/last_switched","_source/netflow/first_switched","_source/netflow/flow_seq_num","_source/netflow/l4_src_port","_source/netflow/tcp_flags","_source/@version","_source/netflow/ipv6_src_addr","_source/netflow/ipv6_dst_addr","Anomaly"
"127.0.0.1",2018-04-25 05:20:01,1,0,0,59621,123,17,9,1024,4,"192.168.1.1","192.168.1.111",2018-04-25 05:14:31,2018-04-25 05:14:31,3001,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:31:01,1,0,0,5353,166,17,9,2048,6,NA,NA,2018-04-25 05:25:02,2018-04-25 05:25:02,3050,5353,0,1,"fe80::4749:2e92:9184:47fa","ff02::fb",0
"127.0.0.1",2018-04-25 05:28:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 05:22:45,2018-04-25 05:22:42,3039,51266,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:23:01,933,0,0,55062,1280180,17,9,1024,4,"74.125.154.72","192.168.1.108",2018-04-25 05:17:03,2018-04-25 05:16:33,3023,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:26:01,9,0,0,38623,2054,17,9,1024,4,"216.58.206.163","192.168.1.108",2018-04-25 05:20:58,2018-04-25 05:20:43,3032,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:19:01,1,0,0,40707,76,17,9,1024,4,"91.189.89.199","192.168.1.108",2018-04-25 05:13:11,2018-04-25 05:13:11,2995,123,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:26:01,83,0,0,443,8389,17,9,1024,4,"192.168.1.108","74.125.154.72",2018-04-25 05:20:32,2018-04-25 05:20:32,3032,51377,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:29:01,83,0,0,443,8395,17,9,1024,4,"192.168.1.108","74.125.154.72",2018-04-25 05:23:32,2018-04-25 05:23:32,3043,59320,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:32:01,2,0,0,0,152,58,9,2048,6,NA,NA,2018-04-25 05:26:28,2018-04-25 05:26:27,3055,0,0,1,"fe80::61:8335:2a03:15c3","ff02::16",0
"127.0.0.1",2018-04-25 05:32:01,9,0,0,443,5728,17,9,1024,4,"192.168.1.108","172.217.169.142",2018-04-25 05:26:10,2018-04-25 05:25:55,3055,56464,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:37:01,80,0,0,443,8121,17,9,1024,4,"192.168.1.108","74.125.154.72",2018-04-25 05:31:02,2018-04-25 05:31:02,3090,42550,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:37:01,4,0,0,0,304,58,9,2048,6,NA,NA,2018-04-25 05:31:36,2018-04-25 05:27:42,3090,0,0,1,"fe80::cd2:6e12:f144:c51c","ff02::16",0
"127.0.0.1",2018-04-25 05:35:01,954,0,0,33705,1307033,17,9,1024,4,"74.125.154.72","192.168.1.108",2018-04-25 05:29:02,2018-04-25 05:28:32,3077,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:35:01,2,0,0,771,302,1,9,1024,4,"192.168.1.111","8.8.4.4",2018-04-25 05:29:31,2018-04-25 05:26:32,3077,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:35:01,2,0,0,42214,1894,6,9,1024,4,"74.125.133.188","192.168.1.100",2018-04-25 04:34:37,2018-04-25 04:34:37,3077,5228,24,1,NA,NA,0
"127.0.0.1",2018-04-25 05:35:01,2,0,0,59621,246,17,9,1024,4,"192.168.1.1","192.168.1.111",2018-04-25 05:29:31,2018-04-25 05:26:32,3077,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:36:01,953,0,0,53686,1306075,17,9,1024,4,"74.125.154.72","192.168.1.108",2018-04-25 05:30:32,2018-04-25 05:30:02,3086,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:36:01,142,0,0,443,14897,17,9,1024,4,"192.168.1.108","74.125.154.72",2018-04-25 05:30:32,2018-04-25 05:30:02,3086,53686,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:34:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 05:28:47,2018-04-25 05:28:44,3072,34655,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:40:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 05:34:46,2018-04-25 05:34:43,3098,44226,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:42:01,6,0,0,54910,1983,17,9,1024,4,"172.217.23.195","192.168.1.108",2018-04-25 05:36:53,2018-04-25 05:36:38,3113,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:33:01,944,0,0,52804,1293223,17,9,1024,4,"74.125.154.72","192.168.1.108",2018-04-25 05:27:32,2018-04-25 05:27:02,3069,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:42:01,9,0,0,59962,2735,17,9,1024,4,"172.217.17.162","192.168.1.108",2018-04-25 05:36:38,2018-04-25 05:36:38,3106,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:33:01,9,0,0,45664,6906,6,9,1024,4,"50.116.28.216","192.168.1.108",2018-04-25 05:28:01,2018-04-25 05:28:00,3069,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 05:54:01,194,0,0,443,19771,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:48:04,2018-04-25 05:47:04,3157,37714,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:54:01,4,0,0,5353,536,17,9,1024,4,"192.168.1.104","224.0.0.251",2018-04-25 05:48:30,2018-04-25 05:48:26,3157,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:54:01,659,0,0,34596,967701,6,9,1024,4,"104.31.64.198","192.168.1.108",2018-04-25 05:48:02,2018-04-25 05:48:01,3157,80,27,1,NA,NA,0
"127.0.0.1",2018-04-25 05:43:01,1,0,0,771,168,1,9,1024,4,"192.168.1.111","8.8.4.4",2018-04-25 05:38:00,2018-04-25 05:38:00,3118,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:43:01,441,0,0,443,18626,6,9,1024,4,"192.168.1.108","217.146.190.232",2018-04-25 05:38:01,2018-04-25 05:38:00,3118,36948,27,1,NA,NA,0
"127.0.0.1",2018-04-25 05:52:01,97,0,0,443,26976,17,9,1024,4,"192.168.1.108","172.217.169.142",2018-04-25 05:46:22,2018-04-25 05:38:12,3148,54360,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:44:01,4011,0,0,41210,5500325,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 05:38:34,2018-04-25 05:36:33,3126,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:49:01,60,0,0,443,57359,6,9,1024,4,"192.168.1.108","162.125.18.133",2018-04-25 05:43:40,2018-04-25 04:47:29,3142,44004,27,1,NA,NA,0
"127.0.0.1",2018-04-25 05:44:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 05:38:47,2018-04-25 05:38:44,3126,56489,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:53:01,9,0,0,45676,6858,6,9,1024,4,"50.116.28.216","192.168.1.108",2018-04-25 05:48:01,2018-04-25 05:48:00,3154,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 05:53:01,10,0,0,443,1525,6,9,1024,4,"192.168.1.108","50.116.28.216",2018-04-25 05:48:01,2018-04-25 05:48:00,3154,45676,27,1,NA,NA,0
"127.0.0.1",2018-04-25 05:56:01,1,0,0,0,56,58,9,2048,6,NA,NA,2018-04-25 05:50:14,2018-04-25 05:50:14,3169,0,0,1,"fe80::cd2:6e12:f144:c51c","ff02::2",0
"127.0.0.1",2018-04-25 05:56:01,8,0,0,443,3606,17,9,1024,4,"192.168.1.108","172.217.17.195",2018-04-25 05:50:58,2018-04-25 05:50:43,3178,41292,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:02:01,4,0,0,1900,1371,17,9,1024,4,"192.168.1.1","239.255.255.250",2018-04-25 05:56:14,2018-04-25 05:56:14,3197,1900,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:02:01,11,0,0,443,2236,6,9,1024,4,"192.168.1.108","162.125.32.135",2018-04-25 05:59:39,2018-04-25 05:41:56,3197,54538,30,1,NA,NA,0
"127.0.0.1",2018-04-25 06:02:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 05:56:46,2018-04-25 05:56:43,3197,54329,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:04:01,6,0,0,80,591,6,9,1024,4,"192.168.1.108","129.164.179.22",2018-04-25 05:58:04,2018-04-25 05:58:03,3206,45564,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:04:01,934,0,0,46173,1282427,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 05:58:34,2018-04-25 05:58:04,3212,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:04:01,496,0,0,443,27240,6,9,1024,4,"192.168.1.108","129.164.179.22",2018-04-25 05:58:03,2018-04-25 05:58:00,3206,58064,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:04:01,4,0,0,45568,395,6,9,1024,4,"129.164.179.22","192.168.1.108",2018-04-25 05:58:05,2018-04-25 05:58:04,3206,80,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:03:01,942,0,0,49765,1292229,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 05:57:04,2018-04-25 05:56:34,3204,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:03:01,140,0,0,443,14720,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:57:04,2018-04-25 05:56:34,3204,49765,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:01:01,1363,0,0,34276,1868731,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 05:55:04,2018-04-25 05:54:05,3195,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:59:01,975,0,0,57519,1336836,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 05:53:04,2018-04-25 05:52:35,3190,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:59:01,144,0,0,443,15076,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:53:04,2018-04-25 05:52:35,3190,57519,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:58:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 05:52:45,2018-04-25 05:52:42,3186,41075,0,1,NA,NA,0
"127.0.0.1",2018-04-25 05:55:01,83,0,0,443,8401,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:49:34,2018-04-25 05:49:33,3166,60211,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:05:01,82,0,0,443,8303,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 05:59:04,2018-04-25 05:59:04,3216,51353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:05:01,1,0,0,0,96,58,9,2048,6,NA,NA,2018-04-25 05:59:48,2018-04-25 05:59:48,3216,0,0,1,"::","ff02::16",0
"127.0.0.1",2018-04-25 06:05:01,2,0,0,138,481,17,9,1024,4,"192.168.1.1","192.168.1.255",2018-04-25 05:59:52,2018-04-25 05:59:52,3216,138,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:13:01,85,0,0,443,8583,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:07:05,2018-04-25 06:07:05,3259,42040,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:13:01,1,0,0,68,576,17,9,1024,4,"192.168.1.1","192.168.1.108",2018-04-25 06:07:49,2018-04-25 06:04:24,3259,67,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:13:01,15,0,0,443,2228,6,9,1024,4,"192.168.1.108","129.164.179.22",2018-04-25 06:08:01,2018-04-25 06:08:00,3259,58080,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:13:01,110,0,0,443,31220,17,9,1024,4,"192.168.1.108","172.217.169.110",2018-04-25 06:07:03,2018-04-25 05:57:02,3259,60535,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:12:01,16,0,0,443,6162,17,9,1024,4,"192.168.1.108","216.58.206.174",2018-04-25 06:06:47,2018-04-25 06:06:21,3256,44363,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:12:01,4,0,0,5353,536,17,9,1024,4,"192.168.1.104","224.0.0.251",2018-04-25 06:06:19,2018-04-25 06:06:15,3248,5353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:12:01,925,0,0,53237,1268737,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:06:34,2018-04-25 06:06:04,3248,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:14:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:08:44,2018-04-25 06:08:41,3265,56740,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:14:01,8,0,0,772,4608,1,9,1024,4,"192.168.1.1","192.168.1.108",2018-04-25 06:08:45,2018-04-25 06:08:45,3265,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:09:01,1336,0,0,50032,1832610,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:03:04,2018-04-25 06:02:05,3241,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:14:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:08:47,2018-04-25 06:08:44,3265,39798,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:11:01,81,0,0,443,8191,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:05:34,2018-04-25 06:05:34,3246,40100,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:13:01,12,0,0,443,2220,6,9,1024,4,"192.168.1.108","162.125.66.3",2018-04-25 06:10:19,2018-04-25 05:43:39,3259,51982,30,1,NA,NA,0
"127.0.0.1",2018-04-25 06:08:01,4,0,0,59621,492,17,9,1024,4,"8.8.4.4","192.168.1.111",2018-04-25 06:02:05,2018-04-25 05:56:34,3232,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:18:01,927,0,0,37292,1271767,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:12:05,2018-04-25 06:11:35,3280,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:18:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:12:45,2018-04-25 06:12:42,3280,42536,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:16:01,942,0,0,52088,1291816,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:10:34,2018-04-25 06:10:03,3272,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:16:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:10:46,2018-04-25 06:10:43,3272,56951,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:22:01,140,0,0,443,14605,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:16:04,2018-04-25 06:15:34,3303,56878,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:22:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:16:44,2018-04-25 06:16:41,3303,54365,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:19:01,896,0,0,60181,1230764,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:13:04,2018-04-25 06:12:34,3284,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:19:01,375,0,0,41154,513031,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:13:35,2018-04-25 06:13:35,3284,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:20:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 06:14:46,2018-04-25 06:14:43,3292,47914,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:15:01,13,0,0,443,2944,6,9,1024,4,"192.168.1.108","162.125.32.135",2018-04-25 06:12:12,2018-04-25 05:59:39,3269,54560,30,1,NA,NA,0
"127.0.0.1",2018-04-25 06:17:01,382,0,0,52154,522603,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:11:04,2018-04-25 06:11:04,3277,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:17:01,2,0,0,138,481,17,9,1024,4,"192.168.1.1","192.168.1.255",2018-04-25 06:11:52,2018-04-25 06:11:52,3277,138,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:34:01,1329,0,0,37328,1821954,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:28:04,2018-04-25 06:27:04,3353,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:34:01,1,0,0,0,56,58,9,2048,6,NA,NA,2018-04-25 06:28:22,2018-04-25 06:28:22,3353,0,0,1,"fe80::61:8335:2a03:15c3","ff02::2",0
"127.0.0.1",2018-04-25 06:34:01,106,0,0,443,30949,17,9,1024,4,"192.168.1.108","172.217.17.174",2018-04-25 06:28:23,2018-04-25 06:19:02,3353,46078,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:34:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:28:47,2018-04-25 06:28:44,3358,51331,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:32:01,975,0,0,56305,1336045,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:26:34,2018-04-25 06:26:04,3348,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:32:01,4,0,0,1900,1371,17,9,1024,4,"192.168.1.1","239.255.255.250",2018-04-25 06:26:12,2018-04-25 06:26:12,3348,1900,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:38:01,1,0,0,68,576,17,9,1024,4,"192.168.1.1","192.168.1.108",2018-04-25 06:32:29,2018-04-25 06:28:08,3369,67,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:38:01,1298,0,0,59472,1780167,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:32:04,2018-04-25 06:31:04,3369,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:31:01,3,0,0,59621,369,17,9,1024,4,"8.8.8.8","192.168.1.111",2018-04-25 06:25:35,2018-04-25 06:20:35,3344,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:31:01,3,0,0,59621,369,17,9,1024,4,"192.168.1.1","192.168.1.111",2018-04-25 06:25:35,2018-04-25 06:20:35,3335,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:24:01,1157,0,0,36992,1704401,6,9,1024,4,"217.146.190.232","192.168.1.108",2018-04-25 06:18:01,2018-04-25 06:17:59,3310,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:26:01,912,0,0,59519,1251315,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:20:04,2018-04-25 06:19:34,3317,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:30:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 06:24:46,2018-04-25 06:24:43,3330,55826,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:36:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:30:47,2018-04-25 06:30:44,3365,56295,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:29:01,2,0,0,138,481,17,9,1024,4,"192.168.1.1","192.168.1.255",2018-04-25 06:23:53,2018-04-25 06:23:53,3329,138,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:40:01,931,0,0,46445,1276620,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:34:34,2018-04-25 06:34:05,3376,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:40:01,154,0,0,443,15666,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:34:34,2018-04-25 06:34:05,3376,46445,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:40:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:34:45,2018-04-25 06:34:42,3376,50630,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:44:01,13,0,0,39691,5130,17,9,1024,4,"172.217.17.206","192.168.1.108",2018-04-25 06:38:08,2018-04-25 06:37:53,3390,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:44:01,11,0,0,443,4864,17,9,1024,4,"192.168.1.108","172.217.17.206",2018-04-25 06:38:08,2018-04-25 06:37:53,3390,39691,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:44:01,178,0,0,443,17679,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:38:34,2018-04-25 06:38:04,3390,45221,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:43:01,173,0,0,443,17244,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:37:05,2018-04-25 06:36:34,3388,51209,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:43:01,392,0,0,54764,535907,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:37:34,2018-04-25 06:37:34,3388,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:43:01,926,0,0,51209,1267677,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:37:05,2018-04-25 06:36:34,3388,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:47:01,1,0,0,59621,123,17,9,1024,4,"8.8.8.8","192.168.1.111",2018-04-25 06:41:35,2018-04-25 06:41:35,3400,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:47:01,1,0,0,59621,123,17,9,1024,4,"192.168.1.1","192.168.1.111",2018-04-25 06:41:35,2018-04-25 06:41:35,3400,53,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:42:01,1312,0,0,44069,1799388,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:36:05,2018-04-25 06:35:04,3381,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:48:01,1267,0,0,42990,1736764,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:42:33,2018-04-25 06:41:34,3407,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:39:01,398,0,0,44941,543847,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:33:35,2018-04-25 06:33:34,3374,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:46:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:40:45,2018-04-25 06:40:42,3397,33171,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:49:01,393,0,0,56683,535579,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:43:04,2018-04-25 06:43:04,3411,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:49:01,86,0,0,443,8599,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:43:04,2018-04-25 06:43:04,3411,56683,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:54:01,9,0,0,45228,4242,6,9,1024,4,"162.125.33.7","192.168.1.108",2018-04-25 06:51:28,2018-04-25 06:39:26,3429,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 06:54:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:48:44,2018-04-25 06:48:41,3429,57637,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:58:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:52:44,2018-04-25 06:52:41,3446,57417,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:58:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:52:47,2018-04-25 06:52:44,3446,52093,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:51:01,4,0,0,0,304,58,9,2048,6,NA,NA,2018-04-25 06:45:07,2018-04-25 06:42:04,3417,0,0,1,"fe80::cd2:6e12:f144:c51c","ff02::16",0
"127.0.0.1",2018-04-25 06:50:01,911,0,0,49724,1249915,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:44:04,2018-04-25 06:43:33,3412,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:55:01,365,0,0,57709,498261,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:49:34,2018-04-25 06:49:34,3434,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:50:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 06:44:47,2018-04-25 06:44:44,3412,42688,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:58:01,370,0,0,50448,507040,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 06:52:33,2018-04-25 06:52:33,3446,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:55:01,87,0,0,443,8561,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:49:34,2018-04-25 06:49:34,3434,57709,0,1,NA,NA,0
"127.0.0.1",2018-04-25 06:53:01,82,0,0,443,8282,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:47:05,2018-04-25 06:47:05,3425,56493,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:04:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 06:58:44,2018-04-25 06:58:41,3476,40925,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:04:01,5,0,0,0,380,58,9,2048,6,NA,NA,2018-04-25 06:58:53,2018-04-25 06:51:06,3476,0,0,1,"fe80::cd2:6e12:f144:c51c","ff02::16",0
"127.0.0.1",2018-04-25 07:07:01,400,0,0,57891,546867,17,9,1024,4,"74.125.154.106","192.168.1.108",2018-04-25 07:01:34,2018-04-25 07:01:34,3484,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:07:01,90,0,0,443,8840,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 07:01:34,2018-04-25 07:01:34,3484,57891,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:02:01,4,0,0,1900,1371,17,9,1024,4,"192.168.1.1","239.255.255.250",2018-04-25 06:56:09,2018-04-25 06:56:09,3459,1900,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:02:01,3,0,0,771,443,1,9,1024,4,"192.168.1.111","8.8.4.4",2018-04-25 06:56:34,2018-04-25 06:50:04,3459,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:00:01,137,0,0,443,14381,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:54:34,2018-04-25 06:54:04,3453,55868,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:00:01,8,0,0,443,4724,17,9,1024,4,"192.168.1.108","172.217.169.138",2018-04-25 06:54:42,2018-04-25 06:54:42,3453,40419,0,1,NA,NA,0
"127.0.0.1",2018-04-25 07:03:01,106,0,0,443,11828,17,9,1024,4,"192.168.1.108","74.125.154.106",2018-04-25 06:57:35,2018-04-25 06:57:35,3473,60690,0,1,NA,NA,0
